NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
ERA12FA006,ACC,81994,2011-10-05 17:38:00+00:00,Hedgesville,West Virginia,United States,,N747HW,False,DirectorBrief,2014-03-07T05:00:00Z,Fatal,1,0,0,An aerodynamic stall at low altitude due to the pilot’s acute cardiac event.,,39.570278,-77.967781,HARRY L. WEBER,ARION LI,AIR,WV22,GREEN LANDINGS,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81994,1/23/2014 6:04:00 PM,
ERA12FA007,ACC,81995,2011-10-05 17:30:00+00:00,Matinicus Island,Maine,United States,,N70437,False,DirectorBrief,2013-10-29T04:00:00Z,Fatal,1,0,0,"The pilot’s failure to maintain airplane control during the approach after encountering a gusty crosswind, which resulted in an accelerated stall and uncontrolled descent.",,43.86861,-68.890556,CESSNA,207A,AIR,35ME,Matinicus Island Airport,FALSE,1,NSCH,,135,Substantial,VMC,"WATERS AERO-MARINE, INC.",Completed,False,https://data.ntsb.gov/Docket?ProjectID=81995,8/8/2013 4:35:00 PM,
CEN12LA008,ACC,82008,2011-10-05 17:30:00+00:00,Versailles,Missouri,United States,,N9144E,False,DirectorBrief,2012-11-26T05:00:00Z,Serious,0,1,0,A loss of engine power due to adjustments and modifications that the pilot made to the engine and airplane.,,38.514999,-92.816665,JOHNSTON WILLIAM ALFRED JR,KOLB MARK III,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,EVERETT GREGORY A,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82008,9/5/2012 7:42:00 PM,
ERA12LA016,ACC,82016,2011-10-05 17:00:00+00:00,Norfolk,Virginia,United States,,N180RN,False,DirectorBrief,2012-01-18T05:00:00Z,,0,0,0,The pilot's inability to maintain directional control during takeoff for undetermined reasons. Contributing to the accident was the pilot's delayed decision to abort the takeoff.,,36.782775,-76.447219,CESSNA,180J,AIR,PVG,Hampton Rds Executive Airport,FALSE,1,,PERS,091,Substantial,VMC,CRIDER MICHAEL A,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82016,12/8/2011 4:53:00 PM,
CEN12LA007,ACC,82005,2011-10-05 12:00:00+00:00,Centerburg,Ohio,United States,,N6403A,False,DirectorBrief,2011-12-27T05:00:00Z,,0,0,0,"The pilot's improper pre-flight planning and failure to ensure that there was an adequate fuel supply on board to complete the flight, which resulted in fuel exhaustion. Contributing to the accident was the malfunction of the fuel quantity indicator.",,40.284168,-82.449165,PIPER,PA-38-112,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,WHITTENBURG DOUGLAS M,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82005,11/23/2011 7:21:00 PM,
ERA12LA009,ACC,82001,2011-10-05 10:55:00+00:00,Punta Gorda,Florida,United States,,N11280,False,DirectorBrief,2013-02-27T05:00:00Z,,0,0,0,The partial loss of engine power due to contamination of the fuel system that was not detected because of the pilot’s inadequate preflight inspection.,,26.918888,-81.990837,CESSNA,150L,AIR,PGD,Punta Gorda Airport,FALSE,1,,PERS,091,Substantial,VMC,JOHNSON WILLIAM H,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82001,1/4/2013 3:23:00 PM,
ANC12WA001,ACC,81991,2011-10-04 17:30:00+00:00,"Utsigi Point, NT",,Canada,,C-GATV,False,,2020-11-03T05:00:00Z,Fatal,2,2,0,,,0.0,0.0,CESSNA,208B,AIR,,,FALSE,1,,,UNK,Substantial,,"Air Tindi, LTD",,False,,,
ERA12MA005,ACC,81979,2011-10-04 15:25:00+00:00,New York,New York,United States,,N63Q,False,DirectorBrief,2013-02-28T05:00:00Z,Fatal,2,1,0,"The pilot's failure to anticipate and correct for conditions (high gross weight, low indicated airspeed, and a right downwind turn) conducive to loss of tail rotor effectiveness (LTE), which resulted in LTE and an uncontrolled spin. Contributing to the accident was the pilot’s inadequate preflight planning, which resulted in the helicopter being in excess of its maximum allowable gross weight at takeoff.",,40.738887,-73.96833,BELL,206B,HELI,6N5,East 34th Street Heliport,FALSE,1,,PERS,091,Substantial,VMC,DUDLEY PAUL P,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81979,12/19/2012 8:26:00 PM,
WPR12FA001,ACC,81980,2011-10-04 13:15:00+00:00,West Jordan,Utah,United States,,N91BV,False,DirectorBrief,2013-02-27T05:00:00Z,Fatal,2,0,0,"The pilot’s failure to maintain sufficient airspeed and airplane control while initiating a turn during the initial climb after takeoff in a high density altitude environment, above the airplane’s maximum allowable gross weight, and with an overly rich fuel-air mixture due to improper carburetor maintenance.",,40.604442,-111.982223,VAUGHN,PULSAR,AIR,U42,South Valley Regional,TRUE,1,,PERS,091,Substantial,VMC,Jared K. Despain,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81980,1/4/2013 12:41:00 PM,
CEN12CA009,ACC,82009,2011-10-04 13:00:00+00:00,Hibbing,Minnesota,United States,,N4170M,False,DirectorBrief,2011-12-19T05:00:00Z,,0,0,0,The private pilot's failure to maintain control of the helicopter during the landing flare.,,47.478054,-92.847221,ROBINSON HELICOPTER,R22 BETA,HELI,HIB,Range Regional Airport,FALSE,1,,INST,091,Substantial,VMC,Casey M. Hansen,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82009,11/2/2011 5:29:00 PM,
CEN12TA004,ACC,81984,2011-10-04 12:52:00+00:00,McAllen,Texas,United States,,N3925A,False,DirectorBrief,2012-12-11T05:00:00Z,Minor,0,0,2,"The pilot's improper use of the collective while landing, which resulted in an unrecoverable forward pitching moment. Contributing to the accident was the pilot's improper decision not to go-around.",,26.172222,-98.236389,EUROCOPTER,EC120B,HELI,,,FALSE,1,,PUBS,091,Substantial,VMC,DEPARTMENT OF HOMELAND SECURITY,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81984,10/15/2012 7:23:00 PM,
ERA12CA003,ACC,81958,2011-10-04 07:15:00+00:00,Fort Pierce,Florida,United States,,N90805,False,DirectorBrief,2011-12-27T05:00:00Z,Serious,0,1,0,The pilot's delayed decision to abort the takeoff.,,27.411388,-80.526107,AIR TRACTOR INC,AT-502B,AIR,FD30,Southeastern Airport,FALSE,1,,AAPL,137,Substantial,VMC,SOUTHEASTERN AERIAL CROP SERVICE INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81958,11/9/2011 8:37:00 PM,
ERA12CA013,ACC,82011,2011-10-03 17:15:00+00:00,Tullahoma,Tennessee,United States,,N414L,False,DirectorBrief,2012-01-18T05:00:00Z,Minor,0,0,1,The pilot's delayed decision to abort the takeoff.,,35.380001,-86.246665,LOEHLE AIRCRAFT CORP,LOEHLE P-40,AIR,THA,Tullahoma Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82011,11/28/2011 8:16:00 PM,
ERA12FA012,ACC,82007,2011-10-02 20:45:00+00:00,Peru,West Virginia,United States,,N115CL,False,DirectorBrief,2013-07-18T04:00:00Z,Fatal,3,0,0,"The non-instrument rated pilot's improper decision to continue visual flight into instrument meteorological conditions, which resulted in spatial disorientation and subsequent in-flight collision with mountainous terrain.",,38.848609,-79.015556,PIPER,PA-32R-300,AIR,,,FALSE,1,,PERS,091,Substantial,IMC,WINGS R US,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82007,5/16/2013 7:40:00 PM,
ERA12FA002,ACC,81959,2011-10-02 15:13:00+00:00,Ewell,Maryland,United States,,N3825K,False,DirectorBrief,2012-09-13T04:00:00Z,Fatal,1,1,0,"The pilot's improper fuel management in that he did not verify the fuel selector position before beginning the flight or after the power loss, which resulted in a total loss of engine power due to fuel starvation and subsequent ditching.",,37.954723,-76.090835,TEMCO,GC-1B,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,ROSS LANSON C,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81959,7/17/2012 9:14:00 PM,
CEN12CA005,ACC,81988,2011-10-02 14:15:00+00:00,Brush,Colorado,United States,,N287BM,False,DirectorBrief,2012-02-06T05:00:00Z,,0,0,0,"The pilot’s failure to maintain directional control during taxi, which resulted in a runway excursion.",,40.258609,-103.571945,CAMPBELL JOHN,MUSTANG II,AIR,7V5,Brush Municipal Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81988,12/14/2011 4:29:00 PM,
ERA12CA004,ACC,81976,2011-10-02 12:00:00+00:00,Lincoln Park,New Jersey,United States,,N1835M,False,DirectorBrief,2011-12-27T05:00:00Z,,0,0,0,The pilot's improper landing flare.,,40.941944,-74.303611,CESSNA,182P,AIR,N07,Lincoln Park,FALSE,1,,PERS,091,Substantial,VMC,SINENSKY DR GARY,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81976,11/10/2011 7:00:00 PM,
ERA12WA026,ACC,82069,2011-10-01 23:45:00+00:00,Maraba Paulista,,Brazil,,PT-CTL,False,,2020-11-03T05:00:00Z,Fatal,4,0,0,,,-22.158056,-52.003055,BEECH,V35,AIR,,,FALSE,1,,UNK,NUSN,Substantial,,,,False,https://data.ntsb.gov/Docket?ProjectID=82069,10/24/2011 12:49:00 PM,
CEN12CA003,ACC,81969,2011-10-01 17:10:00+00:00,Riley,Kansas,United States,,N2417T,False,DirectorBrief,2012-01-18T05:00:00Z,Serious,0,1,1,A total loss of engine power during takeoff due to fuel starvation as a result of the pilot’s inadequate preflight inspection and failure to ensure that the fuel shutoff valve was turned on before departure.,,39.302223,-96.755279,SADLER TERRY,RANS S-7 COURIER,AIR,1KS3,Leo's Place Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81969,11/28/2011 7:15:00 PM,
CEN12FA001,ACC,81955,2011-10-01 12:55:00+00:00,Philip,South Dakota,United States,,N266CY,False,DirectorBrief,2014-04-10T04:00:00Z,Fatal,1,0,0,The in-flight separation of the main rotor mast following a mast bumping event. The reason for the mast bumping event could not be determined due to postaccident damage.,,44.017776,-101.634445,ROBINSON HELICOPTER CO,R66,HELI,,,FALSE,1,,PERS,091,Destroyed,VMC,P P & J LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81955,3/24/2014 8:21:00 PM,
ERA12LA001,ACC,81957,2011-10-01 12:45:00+00:00,Ridgefield,Connecticut,United States,,N231EB,False,DirectorBrief,2012-11-26T05:00:00Z,Serious,0,1,0,"The pilot’s improper fuel management, which resulted in a total loss of engine power due to fuel starvation.",,41.359722,-73.501663,MOONEY AIRCRAFT CORP.,M20K,AIR,DXR,Danbury Muncipal Airport,FALSE,1,,PERS,091,Substantial,VMC,BALDWIN ROBERT A IV,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81957,8/22/2012 8:47:00 PM,
ERA11FA512,ACC,81950,2011-09-30 13:03:00+00:00,Falls of Rough,Kentucky,United States,,N43KH,False,DirectorBrief,2013-07-18T04:00:00Z,Fatal,1,0,0,"The failure of the propeller power speed reduction unit, which resulted in a loss of engine power at low altitude.",,37.006942,-85.902778,HERONIMUS KEVIN A,GLASAIR III,AIR,2I3,Rough River State Park Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81950,4/25/2013 6:10:00 PM,
CEN11WA683,ACC,81977,2011-09-30 11:30:00+00:00,Bienservida,,Spain,,"EC-GIC, CC-CIS",False,,,Fatal,1,0,0,,,0.0,0.0,"BELL, BELL","212, 212","HELI,HELI",,,"FALSE,FALSE",",",,",","NUSN,",",",,",",,False,,,
CEN11CA679,ACC,81951,2011-09-30 11:00:00+00:00,Hays,Kansas,United States,,N384JP,False,DirectorBrief,2012-02-06T05:00:00Z,,0,0,0,Rudder flutter due to the design changes to the airplane's horizontal stabilizer.,,38.838611,-99.270553,WALTMAN THEODORE J,MOOSE,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81951,12/7/2011 7:35:00 PM,
ERA11CA516,ACC,82027,2011-09-30 08:00:00+00:00,Westminster,Maryland,United States,,N11019,False,DirectorBrief,2012-02-16T05:00:00Z,,0,0,0,"The pilot's inadequate recovery from a bounced landing, which resulted in a loss of airplane control. Contributing to the accident was the pilot's improper approach airspeed for a short-field landing.",,39.466945,-77.017219,CESSNA,172S,AIR,2W2,Clearview Airpark,FALSE,1,,PERS,091,Substantial,VMC,"Frederick Flight Center, Inc",Completed,False,https://data.ntsb.gov/Docket?ProjectID=82027,1/1/2012 12:24:00 AM,
WPR11FA474,ACC,81931,2011-09-29 18:50:00+00:00,Chualar,California,United States,,N42GP,False,DirectorBrief,2014-07-30T04:00:00Z,Fatal,1,0,0,The pilot’s incapacitation due either to g-induced loss of consciousness alone or in combination with a cardiac arrhythmia. Contributing to the accident was the pilot’s use of several medications.,,36.569961,-121.439949,POE G L/POE S Y,540,AIR,SNS,Salinas,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81931,7/25/2014 6:53:00 PM,
ERA11WA520,ACC,82121,2011-09-29 18:24:00+00:00,Avare,,Brazil,,PT-AVK,False,,2020-11-03T05:00:00Z,Fatal,2,0,0,,,-2.591944,-54.742221,BEECH,D35,,,,FALSE,,,UNK,NUSN,Substantial,,Raimundo A Pereira,,False,https://data.ntsb.gov/Docket?ProjectID=82121,10/27/2011 6:42:00 PM,
ERA11CA511,ACC,81941,2011-09-29 16:27:00+00:00,Miami,Florida,United States,,N804NN,False,DirectorBrief,2012-03-08T05:00:00Z,Serious,0,1,0,"The in-flight encounter with clear air turbulence, which resulted in an injury to a cabin attendant.",,25.766666,-80.291664,BOEING,737-823,AIR,MIA,Miami International,FALSE,2,SCHD,,121,,VMC,AMERICAN AIRLINES INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81941,1/25/2012 7:09:00 PM,
CEN11CA675,ACC,81945,2011-09-29 13:45:00+00:00,Lamar,Missouri,United States,,N84MC,False,DirectorBrief,2011-11-22T05:00:00Z,,0,0,0,"The pilot's inadequate compensation for the wind condition, resulting in a runway excursion.",,37.489444,-94.311386,CESSNA,T210R,AIR,LLU,Lamar Municipal,FALSE,1,,OWRK,091,Substantial,VMC,STATE OF MISSOURI,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81945,10/7/2011 12:52:00 PM,
WPR11CA473,ACC,81929,2011-09-29 12:30:00+00:00,Scappoose,Oregon,United States,,N6308Q,False,DirectorBrief,2011-12-01T05:00:00Z,,0,0,0,"The student pilot's improper flare, which resulted in a bounced landing from which she was unable to recover.",,45.770832,-122.861663,CESSNA,152,AIR,SPB,Scappoose Industrial Airpark,FALSE,1,,INST,091,Substantial,VMC,HILLSBORO AVIATION INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81929,10/21/2011 7:01:00 PM,
DCA11WA108,ACC,81983,2011-09-29 01:03:00+00:00,Aceh,,Indonesia,,PK-TLF,False,,,Fatal,18,0,0,,,0.0,0.0,Aviocar CASA,C212,AIR,WIMM,Polonia Medan,FALSE,2,SCHD,,NUSC,Substantial,,Nusantara Buana Air,,False,,,
ERA11LA507,ACC,81926,2011-09-28 17:15:00+00:00,Atlanta,Georgia,United States,,N344KL,False,DirectorBrief,2012-10-09T04:00:00Z,,0,0,0,The improper installation of the nose landing gear strut and subsequent collapse of the nose landing gear during landing.,,33.013889,-84.61222,MITSUBISHI,MU-2B-25,AIR,RYY,Cobb County Airport  Mc Collum,FALSE,2,,EXEC,091,Substantial,VMC,LAUREL MOUNTAIN AVIATION LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81926,7/30/2012 6:47:00 PM,
ERA11CA514,ACC,81966,2011-09-28 15:15:00+00:00,Gaitherburg,Maryland,United States,,N912BG,False,DirectorBrief,2012-02-16T05:00:00Z,,0,0,0,"The pilot's inadequate recovery from a bounced landing, which resulted in a loss of airplane control.",,39.167778,-77.159446,CIRRUS DESIGN CORP,SR20,AIR,GAI,Montgomery County Airpark,FALSE,1,,PERS,091,Substantial,VMC,INN FLYING CLUB INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81966,1/1/2012 12:44:00 AM,
WPR11CA472,ACC,81925,2011-09-28 14:00:00+00:00,Napa,California,United States,,N21284,False,DirectorBrief,2011-12-01T05:00:00Z,,0,0,0,"The student pilot's improper flare, which resulted in a hard landing.",,38.213054,-122.280555,CESSNA,172R,AIR,APC,Napa County Airport,FALSE,1,,INST,091,Substantial,VMC,IASCO FLIGHT TRAINING INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81925,10/21/2011 7:14:00 PM,
WPR11CA470,ACC,81919,2011-09-28 11:11:00+00:00,Chandler,Arizona,United States,,N8056B,False,DirectorBrief,2011-12-01T05:00:00Z,,0,0,0,"The certified flight instructor's and pilot-undergoing-instruction's improper flare, which resulted in a hard landing.",,33.26889,-111.811111,PIPER,PA-28RT-201,AIR,CHD,Chandler Municipal Airport,FALSE,1,,INST,091,Substantial,VMC,CHANDLER AIR SERVICE INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81919,10/21/2011 7:11:00 PM,
ERA11CA506,ACC,81921,2011-09-27 19:15:00+00:00,Montgomery,New York,United States,,N6800W,False,DirectorBrief,2012-01-18T05:00:00Z,,0,0,0,A total loss of engine power due to fuel starvation as a result of the pilots’ inadequate fuel management.,,41.502223,-74.270278,PIPER,PA-28-140,AIR,MGJ,Orange County Airport,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81921,11/30/2011 7:58:00 PM,
CEN11LA669,ACC,81916,2011-09-27 19:06:00+00:00,Marietta,Ohio,United States,,N499RV,False,DirectorBrief,2014-06-11T04:00:00Z,Serious,0,2,0,The in-flight engine fire and loss of engine power due to an improperly installed fuel injector nozzle during a recent engine overhaul.,,39.365276,-81.528335,OWEN,VANS RV-10,AIR,PKB,Mid-Ohio Valley Regional Arpt,TRUE,1,,FLTS,091,Destroyed,VMC,"Veracity Aviation, LLC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=81916,5/21/2014 2:18:00 PM,
ERA11CA505,ACC,81913,2011-09-27 16:15:00+00:00,Clearwater,Florida,United States,,N982DH,False,DirectorBrief,2012-02-16T05:00:00Z,Minor,0,0,1,"The certified flight instructor's delayed remedial action, which resulted in a loss of control and subsequent rollover.",,27.90611,-82.685554,ROBINSON HELICOPTER,R44,HELI,PIE,St. Petersburg-Clearwater Intl,FALSE,1,,INST,091,Substantial,VMC,Razor Blades Helicopters,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81913,12/29/2011 10:42:00 PM,
ANC11CA112,ACC,81928,2011-09-27 14:00:00+00:00,Haines,Alaska,United States,,N3126D,False,DirectorBrief,2011-12-27T05:00:00Z,,0,0,0,"The pilot's loss of directional control during takeoff in a float-equipped airplane for an undetermined reason, which resulted in the airplane colliding with trees and the shore.",,59.239723,-135.505554,CESSNA,180,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,KINNEY NINA K TRUSTEE,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81928,11/9/2011 6:39:00 PM,
ANC11CA111,ACC,81914,2011-09-27 10:30:00+00:00,Chenga Bay,Alaska,United States,,N9083M,False,DirectorBrief,2012-01-18T05:00:00Z,,0,0,0,"The pilot's failure to maintain clearance from an obstruction while landing at an off-airport site, resulting in a loss of control.",,59.870277,-147.78778,CESSNA,180H,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81914,12/1/2011 9:48:00 PM,
WPR11LA469,ACC,81906,2011-09-27 10:30:00+00:00,Ahwahnee,California,United States,,N9158R,False,DirectorBrief,2012-06-28T04:00:00Z,Serious,0,1,1,"The pilot’s failure to maintain adequate main rotor rpm during the landing approach, which resulted in a loss of control.",,37.407501,-119.723335,BELL,47D1,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,Lee Haley,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81906,5/22/2012 6:28:00 PM,
ENG11IA051,INC,81900,2011-09-26 16:37:00+00:00,Denver,Colorado,United States,,N526UA,False,DirectorBrief,2012-03-12T04:00:00Z,,0,0,0,"**This probable cause was modified on 4/5/2012. Please see the public docket for this accident to view the original probable cause.**The initial damage to the fan blades was caused by the ingestion of a Red-Tailed Hawk that caused one or more fan blades to fracture, striking the fan case and causing it to bulge. The initial fan blade fragment release impacted and damaged other passing fan blades generating various sized blades fragments. Some of these blade fragments were propelled forward of the fan case by passing fan blades and were reingested, creating a cascading effect of collateral impact damage to the other fan blades, the fan case, and the inlet cowl.",,39.749824,-104.999977,BOEING,757-222,AIR,DEN,Denver International,FALSE,2,SCHD,,121,Minor,,UNITED AIRlNES INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81900,3/8/2012 7:01:00 PM,
ANC11TA109,ACC,81899,2011-09-26 14:15:00+00:00,Palmer,Alaska,United States,,N907CF,False,DirectorBrief,2012-05-21T04:00:00Z,,0,0,0,"The pilot's excessive application of the brakes during landing, which resulted in a nose-over.",,61.501945,-148.911392,CUB CRAFTERS INC,CC18-180,AIR,,,FALSE,1,,PUBS,PUBU,Substantial,VMC,ALASKA DEPARTMENT OF PUBLIC SAFETY,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81899,4/26/2012 8:23:00 PM,
DCA11WA107,ACC,81954,2011-09-26 13:22:00+00:00,Puerto Ordaz,,Venezuela,,YV-136T,False,,,,0,0,0,,,0.0,0.0,BOEING,DC-9,AIR,,Puerto Ordaz,FALSE,,SCHD,,NUSC,Substantial,,Aeropostal,,False,,,
ANC11LA108,ACC,81898,2011-09-26 12:30:00+00:00,Juneau,Alaska,United States,,N230CH,False,DirectorBrief,2013-08-07T04:00:00Z,,0,0,0,"Upslope wind conditions while the helicopter was operating at ground idle, which resulted in the helicopter rollover. Contributing to the accident was the lack of manufacturer data regarding the effect of upslope wind conditions on helicopter ground idle operations.",,58.700553,-134.851943,EUROCOPTER,AS 350 BA,HELI,,,FALSE,1,NSCH,,135,Substantial,VMC,COASTAL HELICOPTERS INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81898,6/13/2013 1:11:00 PM,
WPR11CA466,ACC,81893,2011-09-25 19:20:00+00:00,Phoenix,Arizona,United States,,N169ME,False,DirectorBrief,2011-12-01T05:00:00Z,Minor,0,0,1,The pilot’s failure to maintain directional control during the landing rollout.,,33.688331,-112.082496,CESSNA,172S,AIR,DVT,Phoenix Deer Valley,FALSE,1,,PERS,091,Substantial,VMC,Westwind Aircraft Leasing LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81893,10/26/2011 7:13:00 PM,
ANC11CA113,ACC,82031,2011-09-25 18:00:00+00:00,Talkeetna,Alaska,United States,,N2945M,False,DirectorBrief,2012-01-18T05:00:00Z,,0,0,0,The pilot’s decision to take off from an off-airport site in variable wind.,,62.333332,-151.666671,PIPER,PA-12,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82031,12/1/2011 9:23:00 PM,
ANC11CA115,ACC,82468,2011-09-25 17:30:00+00:00,Fairbanks,Alaska,United States,,N8998Y,False,DirectorBrief,2012-02-16T05:00:00Z,,0,0,0,The student pilot's hard landing in a gusting wind.,,64.813888,-147.918609,PIPER,PA-18-150,AIR,AK28,Chena Marina Seaplane,FALSE,1,,PERS,091,Substantial,VMC,LARRY WILLIAM G,Completed,False,https://data.ntsb.gov/Docket?ProjectID=82468,1/11/2012 4:06:00 PM,
WPR11CA465,ACC,81888,2011-09-25 17:00:00+00:00,Roosevelt,Utah,United States,,N92554,False,DirectorBrief,2011-12-01T05:00:00Z,,0,0,0,The pilot's loss of directional control during the landing rollout.,,40.278331,-110.051391,CESSNA,182,AIR,74V,Roosevelt Municipal,FALSE,1,,PERS,091,Substantial,VMC,Gary P Oakeson,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81888,10/26/2011 7:02:00 PM,
ERA11FA504,ACC,81887,2011-09-25 12:43:00+00:00,Sanford,North Carolina,United States,,N360TV,False,DirectorBrief,2012-06-28T04:00:00Z,Fatal,1,0,0,"The pilot/owner's intentional flight of his airplane with known mechanical discrepancies (frozen turbocharger waste gate), which resulted in a partial loss of engine power and subsequent collision with trees and terrain shortly after takeoff. Contributing to the accident was the pilot’s lack of recent experience.",,35.591945,-79.092224,HUTCHINSON KENNETH A,VELOCITY RG,AIR,KTTA,Sanford-Lee County,TRUE,1,,PERS,091,Substantial,VMC,ARAGON KIRK C,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81887,5/18/2012 7:36:00 PM,
WPR11WA476,ACC,81946,2011-09-25 05:41:00+00:00,"Mataram, West Nusa",,Indonesia,,PK-OVC,False,,2020-11-03T05:00:00Z,Fatal,2,0,0,,,-8.899999,117.386108,BELL,412SP,HELI,,,FALSE,2,NSCH,,NUSC,Substantial,,PT Airfast Indonesia,,False,,,
DCA11WA103,ACC,81890,2011-09-25 01:49:00+00:00,Bishankhunarayan,,Nepal,,9N-AEK,False,,2020-11-03T05:00:00Z,Fatal,19,0,0,,,0.0,0.0,BEECH,1900,AIR,,,FALSE,,SCHD,,NUSC,Substantial,,Buddha Air,,False,,,
ERA11LA503,ACC,81886,2011-09-24 19:49:00+00:00,Cordele,Georgia,United States,,N3101N,False,DirectorBrief,2012-08-15T04:00:00Z,Fatal,1,0,0,"The pilot's inadequate fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.",,31.984443,-83.763885,CESSNA,120,AIR,CKF,Crisp County-Cordele Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81886,6/25/2012 7:28:00 PM,
CEN11CA667,ACC,81901,2011-09-24 19:00:00+00:00,Lemars,Iowa,United States,,N29RT,False,DirectorBrief,2011-11-22T05:00:00Z,Minor,0,0,1,The pilot's failure to maintain aircraft control while maneuvering.,,42.777778,-96.193611,TOMPKINS,TANDEM ROCKET,AIR,LRJ,Le Mars Municipal Airport,TRUE,1,,PERS,091,Substantial,VMC,TOMPKINS ROBERT EUGENE,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81901,10/7/2011 1:03:00 PM,
WPR11LA477,ACC,81971,2011-09-24 16:30:00+00:00,West Jordan,Utah,United States,,"N23UT, N6357Q",False,DirectorBrief,2012-03-20T04:00:00Z,,0,0,0,"The pilot's inadequate visual lookout during taxi, which resulted in a collision with the standing airplane.",,40.619445,-111.992774,"STARDUSTER II, CESSNA","SA-300, 152","AIR,AIR",U42,South Valley Regional Airport,"TRUE,FALSE","1,1",,"PERS,INST","091,091","Minor,Substantial",VMC,"STARDUSTER LLC,PRIVATE PILOT FLYERS LLC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=81971,2/3/2012 9:38:00 PM,
WPR11CA467,ACC,81897,2011-09-24 16:00:00+00:00,Douglas,Wyoming,United States,,N3070S,False,DirectorBrief,2011-12-01T05:00:00Z,,0,0,0,The pilot's failure to maintain yaw control of the helicopter while hover taxiing in gusty wind conditions.,,42.796943,-105.385833,ROBINSON,R22 Beta,HELI,DGW,Douglas Airport,FALSE,1,,PERS,091,Substantial,VMC,James P Hoeffler,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81897,10/26/2011 7:20:00 PM,
