NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
DCA22LA002,ACC,104015,2021-09-27 09:38:00+00:00,Newark,New Jersey,United States,,N12125,False,DirectorBrief,2022-07-21T04:00:00Z,,0,0,0,The nose high attitude on landing resulted in a tailstrike.,,40.692501,-74.168701,BOEING,757-224,AIR,KEWR,Newark Liberty International Airport,FALSE,2,SCHD,,121,Substantial,VMC,United Airlines Inc.,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104015,7/21/2022 7:00:00 PM,
ERA22LA068,ACC,104279,2021-09-27 09:30:00+00:00,Indian Trail,North Carolina,United States,,N1401U,False,DirectorBrief,2022-05-26T04:00:00Z,Minor,0,0,1,The pilot’s failure to maintain airplane control during takeoff and initial climb. Contributing was the pilot’s physical limitation which caused an inadvertent application of left rudder.,,35.120979,-80.587289,CESSNA,172M,AIR,28A,GOOSE CREEK,FALSE,1,,PERS,091,Substantial,VMC,LOCO PANTHER AVIATION LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104279,12/31/2021 5:00:00 AM,
GAA21WA241,ACC,104000,2021-09-27 04:00:00+00:00,Hyvinkää,,Finland,,OH-XRV,False,,,,0,0,0,,,0.0,0.0,VANS,RV8,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
WPR21FA353,ACC,103962,2021-09-26 19:22:00+00:00,Billings,Montana,United States,,N354M,False,DirectorBrief,2023-09-20T04:00:00Z,Fatal,2,1,0,"The pilot’s improper flare, which led to a hard landing, subsequent loss of control, and collision with trees.",,45.715875,-108.57725,BEECH,S35,AIR,63MT,BILLINGS FLYING SERVICE,FALSE,1,,PERS,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103962,9/20/2023 5:00:00 PM,
ERA22LA048,ACC,104212,2021-09-26 15:25:00+00:00,Fort Lauderdale,Florida,United States,,N3VM,False,DirectorBrief,2022-06-08T04:00:00Z,,0,0,0,The collapse of the left main landing gear for reasons that could not be determined.,,26.198581,-80.174066,PIPER,PA-31-350,AIR,FXE,Fort Lauderdale Executive,FALSE,2,SCHD,,135,Substantial,VMC,AZTEC WORLDWIDE AIRLINES INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104212,5/18/2022 4:00:00 AM,
CEN21LA458,ACC,103979,2021-09-26 14:30:00+00:00,Troup,Texas,United States,,N3293Y,False,DirectorBrief,2022-03-25T04:00:00Z,Minor,0,0,1,The pilot’s failure to maintain directional control during landing with a variable gusting wind and his decision not to perform a go-around that resulted an overrun and impact with a fence and trees.,,32.1446,-95.1205,CESSNA,182E,AIR,TE91,Harrison Farm Airport,FALSE,1,NSCH,PERS,091,Substantial,VMC,Pilot,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103979,2/28/2022 5:00:00 AM,
WPR21LA365,ACC,104202,2021-09-26 12:05:00+00:00,Salem,Oregon,United States,,N101MB,False,DirectorBrief,2022-06-08T04:00:00Z,,0,0,0,"The pilot’s improper landing flare in a tailwind, which resulted in a hard landing and subsequent impact with terrain.",,44.969177,-122.89201,CESSNA,175A,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104202,6/1/2022 11:00:00 AM,
ERA21FA377,ACC,103961,2021-09-26 10:09:00+00:00,Lansing,West Virginia,United States,,N3342L,False,DirectorBrief,2023-03-01T05:00:00Z,Fatal,3,0,0,"The pilot’s exceedance of the airplane’s critical angle of attack while maneuvering to avoid trees and terrain after takeoff, which resulted in an aerodynamic stall and loss of control. Also causal was the pilot’s decision to operate the airplane outside of its weight and balance limitations and his decision to continue the takeoff after two previous aborted takeoffs during which the airplane demonstrated reduced performance.",,38.08354,-81.06757,BEECH,C23,AIR,WV32,NEW RIVER GORGE,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103961,3/1/2023 7:00:00 PM,
GAA21WA262,INC,105226,2021-09-26 04:00:00+00:00,Trinta y Tres,,Uruguay,,CX-BVQ-R,False,,,,0,0,0,,,0.0,0.0,SCHWEIZER,G164B,AIR,,,FALSE,,,,NUSN,Minor,,,,False,,,
ANC21LA097,ACC,103977,2021-09-25 16:30:00+00:00,Kotzebue,Alaska,United States,,N716,False,DirectorBrief,2022-04-20T04:00:00Z,,0,0,0,"The pilot’s loss of control during takeoff due to a gusty, variable wind and the rough terrain.",,67.489064,-162.17135,CESSNA,180E,AIR,PAOT,Ralph Wien Memorial,FALSE,1,SCHD,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103977,3/18/2022 2:00:00 PM,
WPR21LA361,ACC,104074,2021-09-25 14:09:00+00:00,Elk River,Idaho,United States,,N31876,False,DirectorBrief,2022-06-08T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during takeoff, which resulted in a runway excursion and impact with a fence.",,46.787403,-116.16765,MAULE,MX-7-180A,AIR,ID85,ELK RIVER,FALSE,1,NSCH,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104074,6/1/2022 11:00:00 AM,
WPR21LA355,ACC,103970,2021-09-25 13:35:00+00:00,Tucumcari,New Mexico,United States,,N216FC,False,DirectorBrief,2022-03-25T04:00:00Z,Minor,0,0,1,The pilot’s improper landing flare which resulted in a hard and bounced landing.,,35.181254,-103.59993,CIRRUS DESIGN CORP,SR22,AIR,TCC,TUCUMCARI MUNI,FALSE,1,NSCH,PERS,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103970,1/25/2022 12:00:00 PM,
ERA21LA392,ACC,104094,2021-09-25 10:30:00+00:00,Greensboro,Georgia,United States,,N5656H,False,DirectorBrief,2022-04-29T04:00:00Z,,0,0,0,"The pilot’s inadequate preflight planning and fuel system inspection, which resulted in fuel exhaustion.",,33.575935,-83.182625,PIPER,PA-16,AIR,,Logging Road,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104094,1/8/2022 5:00:00 AM,
GAA22WA005,ACC,104072,2021-09-25 07:37:00+00:00,Teeside,,United Kingdom,,G-BBSA,False,,,Serious,0,3,0,,,0.0,0.0,GRUMMAN,AA5,AIR,,,FALSE,,,,UNK,Substantial,,,,False,,,
CEN21LA456,ACC,103974,2021-09-25 06:55:00+00:00,Patterson,Louisiana,United States,,N662RL,False,DirectorBrief,2021-11-16T05:00:00Z,,0,0,0,The pilot’s failure to maintain adequate clearance from a parked helicopter while hovering to reposition for takeoff.,,29.709043,-91.335891,BELL,407,HELI,PTN,HARRY P WILLIAMS MEML,FALSE,1,NSCH,BUS,135,Substantial,VMC,"Rotorcraft Leasing Company, LLC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=103974,10/14/2021 6:00:00 PM,
ENG21WA045,INC,103990,2021-09-25 04:00:00+00:00,North Sea,,Norway,,LN-ONH,False,,,,0,0,0,,,56.535833,3.198611,SIKORSKY,S92,HELI,,,FALSE,2,,,NUSC,Minor,,Bristow Norway,,False,,,
GAA21WA235,ACC,103983,2021-09-24 18:30:00+00:00,FERME NEUVE,,Canada,,C-FVPZ,False,,,Fatal,2,0,0,,,0.0,0.0,PIPER,PA18S,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
GAA21WA239,ACC,103996,2021-09-24 18:00:00+00:00,Buenos Aires,,Argentina,,LV-OHN,False,,,,0,0,0,,,-34.74,-58.209444,PIPER,PA-38-112,AIR,0158,Ezpeleta Aerodrome,FALSE,1,,INST,NUSN,Substantial,,,,False,,,
CEN21LA454,ACC,103968,2021-09-24 13:30:00+00:00,Ozark,Arkansas,United States,,N161JB,False,DirectorBrief,2022-06-22T04:00:00Z,,0,0,0,The pilot’s inability to maintain altitude after the airplane encountered a downdraft while he intentionally flew at a low-altitude during a practice for a short-takeoff-and-landing flight competition.,,35.6785,-93.7286,Kitfox,IV,AIR,51AR,Byrd's Backcountry Airstrip,FALSE,1,,ASHO,091,Substantial,VMC,Gregory A. Jacobi,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103968,6/10/2022 4:00:00 AM,
CEN21LA457,ACC,103975,2021-09-24 13:07:00+00:00,Lancaster,Ohio,United States,,N85RR,False,DirectorBrief,2022-03-25T04:00:00Z,Serious,0,1,1,The loss of engine power due to fuel starvation.,,39.751822,-82.654257,BEECH,95-B55 (T42A),AIR,LHQ,FAIRFIELD COUNTY,FALSE,2,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103975,2/17/2022 8:00:00 PM,
WPR21LA366,ACC,104262,2021-09-24 00:00:00+00:00,Bishop,California,United States,,N701SA,False,DirectorBrief,2022-05-26T04:00:00Z,,0,0,0,A loss of airplane control for undetermined reasons.,,37.37311,-118.36361,SHARP RALPH R,ZENITH STOL CH 701,AIR,BIH,BISHOP,TRUE,1,,UNK,091,Substantial,Unknown,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104262,2/7/2022 3:00:00 PM,
WPR21LA356,ACC,103986,2021-09-23 16:22:00+00:00,Hooper,Utah,United States,,N696CP,False,DirectorBrief,2022-04-20T04:00:00Z,Minor,0,0,1,The pilot’s excessive brake pressure which resulted in the airplane nosing over and coming to rest inverted.,,41.175062,-112.13627,Kitfox,S7,AIR,,Private,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103986,3/24/2022 11:00:00 AM,
WPR21LA354,ACC,103976,2021-09-23 15:00:00+00:00,Bovill,Idaho,United States,,N5334V,False,DirectorBrief,2023-06-14T04:00:00Z,,0,0,0,A loss of helicopter control for undetermined reasons based on the available evidence for this accident.,,46.840453,-116.2866,HILLER,UH-12E,HELI,,,FALSE,1,,AAPL,137,Substantial,VMC,Western Helicopter Services,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103976,6/14/2023 5:00:00 PM,
ERA21LA382,ACC,103980,2021-09-23 11:15:00+00:00,Waycross,Georgia,United States,,N79RW,False,DirectorBrief,2022-03-25T04:00:00Z,,0,0,0,"The pilot’s inadequate fuel management, which resulted in a total loss of engine power on approach due to fuel starvation.",,31.204444,-82.395556,WYDER ROBERT G,MARQUART MA-5,AIR,AYS,Waycross -Ware County Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103980,1/4/2022 5:00:00 AM,
CEN21LA451,ACC,103957,2021-09-23 11:00:00+00:00,Eden Prairie,Minnesota,United States,,N2923W,False,DirectorBrief,2022-03-25T04:00:00Z,Minor,0,0,1,The pilot’s failure to maintain directional control during the landing roll resulting in a ground loop.,,44.8275,-93.458583,CHRISTEN INDUSTRIES INC,A-1,AIR,FCM,Flying Cloud Airport,FALSE,1,,PERS,091,Substantial,VMC,Clayton R Shepard,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103957,11/16/2021 5:00:00 AM,
DCA22LA004,ACC,104043,2021-09-23 09:44:00+00:00,Honolulu,Hawaii,United States,,N208HA,False,DirectorBrief,2022-07-19T04:00:00Z,,0,0,0,"The captain’s improper landing flare, which resulted in an excessive sink rate and subsequent hard landing.",,21.318701,-157.92199,AIRBUS,A321-271N,AIR,PHNL,Daniel K. Inouye International Airport,FALSE,2,SCHD,,121,Substantial,VMC,HAWAIIAN AIRLINES INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104043,7/19/2022 7:00:00 PM,
GAA21WA246,ACC,104046,2021-09-23 04:00:00+00:00,"Bush Bay Beach, Co. Wexford",,Ireland,,F-HIRD,False,,,Serious,0,2,2,,,0.0,0.0,PARTENAVIA,P68,AIR,,,FALSE,,,,NUSN,Destroyed,,,,False,,,
ANC21LA096,ACC,103972,2021-09-22 19:26:00+00:00,Chickaloon,Alaska,United States,,N4276H,False,DirectorBrief,2023-03-29T04:00:00Z,Minor,0,0,1,A total loss of engine power during takeoff for reasons that could not be determined based on the available information.,,61.791111,-148.35166,PIPER,PA-14,AIR,AK59,King Ranch,FALSE,1,NSCH,PERS,091,Substantial,VMC,Kingdom Air Corps,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103972,3/29/2023 5:00:00 PM,
ANC21LA099,ACC,104038,2021-09-22 19:00:00+00:00,Cordova,Alaska,United States,,N82448,False,DirectorBrief,2022-04-29T04:00:00Z,,0,0,0,The pilot’s failure to maintain control of the airplane after landing in gusty wind conditions.,,60.0952,-142.8183,PIPER,PA-18-150,AIR,,,FALSE,1,NSCH,BUS,091,Substantial,VMC,Fejes Guide Service LTD,Completed,False,,,
WPR21FA352,ACC,103948,2021-09-22 16:24:00+00:00,Page,Arizona,United States,,N3906X,False,DirectorBrief,2023-04-19T04:00:00Z,Fatal,1,1,0,"The pilot’s improper fuel planning for a cross-country flight, which resulted in fuel exhaustion and a total loss of engine power.",,36.905783,-111.68978,PIPER,PA-28R-200,AIR,PGA,PAGE MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103948,4/19/2023 5:00:00 PM,
ERA21LA376,ACC,103942,2021-09-21 15:40:00+00:00,Unadilla,Georgia,United States,,N442HG,False,DirectorBrief,2022-02-18T05:00:00Z,,0,0,0,The airplane's impact by a bird during the enroute portion of the flight.,,32.270161,-83.753407,PIPER,PA-44-180,AIR,,,FALSE,2,,PERS,091,Substantial,VMC,GEORGIA AVIATION AUTHORITY,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103942,1/8/2022 5:00:00 AM,
WPR21LA351,ACC,103943,2021-09-21 14:00:00+00:00,Monroe,Washington,United States,,N488VG,False,DirectorBrief,2022-03-25T04:00:00Z,,0,0,0,"The in-flight malfunction of the throttle control pivot arm, which resulted in a total loss of engine power and the subsequent collision with terrain during the forced landing.",,47.839997,-121.97986,George A. Thiel,Just Aircraft Highlander,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103943,12/9/2021 12:00:00 PM,
GAA21WA251,ACC,104123,2021-09-20 18:40:00+00:00,Lanseria,,South Africa,,ZS-SFV,False,,,,0,0,0,,,-25.937294,27.928415,LEARJET,35,AIR,FALA,Lanseria International Airport,FALSE,,,,NUSN,Substantial,,,,False,,,
WPR21LA349,ACC,103929,2021-09-20 17:11:00+00:00,San Diego / El Cajon,California,United States,,N1196V,False,DirectorBrief,2022-02-18T05:00:00Z,,0,0,0,"The pilot’s failure to maintain directional control of the airplane during the landing roll with a crosswind, which resulted in a runway excursion and subsequent collision with runway signage.",,32.826222,-116.97244,BEECH,D17S,AIR,SEE,GILLESPIE FLD,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103929,11/12/2021 6:30:00 PM,
GAA21WA243,ACC,104011,2021-09-20 13:18:00+00:00,Okuwa,,Japan,,JA6200,False,,,Minor,0,0,1,,,35.68958,137.674326,KAMAN,K1200,HELI,,,FALSE,,,,UNK,Substantial,,"Akagi Helicopter Co., Ltd",,False,,,
ERA21LA370,ACC,103908,2021-09-19 19:00:00+00:00,Walnut Cove,North Carolina,United States,,N9639D,False,DirectorBrief,2022-05-25T04:00:00Z,Minor,0,0,1,"The pilot’s failure to attain the proper touchdown point which resulted in a runway overrun, collision with an airport boundary fence, and a nose over event.",,36.301526,-80.148379,PIPER,PA-22-150,AIR,N63,MEADOW BROOK FLD,FALSE,1,,PERS,091,Substantial,VMC,VESTAL JAMES L,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103908,5/6/2022 4:00:00 AM,
WPR21LA348,ACC,103912,2021-09-19 15:30:00+00:00,Grass Valley,California,United States,,N4977G,False,DirectorBrief,2021-11-16T05:00:00Z,,0,0,0,"The pilot’s failure to attain a proper touchdown point on the runway while landing in gusting wind conditions, which resulted in a runway overrun. Contributing to the accident was the pilot’s distraction due to an electrical issue.",,39.224056,-121.00255,CESSNA,172N,AIR,GOO,NEVADA COUNTY,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103912,10/12/2021 5:00:00 PM,
WPR21LA364,ACC,104147,2021-09-19 14:00:00+00:00,Auburn,California,United States,,N84068,False,DirectorBrief,2022-05-04T04:00:00Z,,0,0,0,The student pilot’s inadequate flare which resulted in a hard and bounced landing.,,38.954833,-121.08172,CESSNA,172,AIR,AUN,AUBURN MUNI,FALSE,1,,PERS,091,Substantial,VMC,Citabria,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104147,12/9/2021 12:00:00 PM,
GAA21WA232,ACC,103928,2021-09-19 12:30:00+00:00,Leon,,Spain,,EC-CJV,False,,,,0,0,0,,,0.0,0.0,PIPER,PA28,AIR,,,FALSE,,,,NUSN,Destroyed,,,,False,,,
CEN21LA447,ACC,103951,2021-09-19 11:00:00+00:00,Kingsland,Texas,United States,,N924WG,False,DirectorBrief,2022-03-25T04:00:00Z,,0,0,0,The pilot’s diverted attention which resulted in an inadvertent descent and subsequent collision with a lake.,,30.6582,-98.4406,MORGAN,SPORT COPTER VORTEX,GYRO,44TE,Shirley Williams Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103951,1/5/2022 5:00:00 AM,
ENG21WA043,INC,103923,2021-09-18 22:00:00+00:00,Bogota,,Colombia,,N323UP,False,,,,0,0,0,,,4.695265,-74.13285,BOEING,767-34AF,AIR,,,FALSE,2,,,NUSC,,,UNITED PARCEL SERVICE CO,,False,,,
CEN21FA426,ACC,103903,2021-09-18 18:45:00+00:00,Wadsworth,Ohio,United States,,N6915G,False,DirectorBrief,2022-08-31T04:00:00Z,Fatal,1,0,0,"The pilot’s decision to depart shortly after a landing helicopter, which resulted in an encounter with the helicopter’s wake turbulence and a loss of airplane control. Contributing to the accident was the pilot’s impairment by his recent use of ethanol.",,41.004559,-81.755136,RANS,S20,AIR,3G3,Wadsworth Municipal,TRUE,1,,PERS,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103903,6/23/2022 7:00:00 PM,
ANC21LA092,ACC,103919,2021-09-18 14:30:00+00:00,Homer,Alaska,United States,,N2808P,False,DirectorBrief,2022-04-20T04:00:00Z,,0,0,0,The pilot’s failure to maintain directional control while landing in crosswind conditions.,,59.643255,-151.48317,PIPER,PA-22-150,AIR,HOM,HOMER,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103919,3/18/2022 2:00:00 PM,
ANC21LA091,ACC,103917,2021-09-18 14:30:00+00:00,Nenana,Alaska,United States,,N6357N,False,DirectorBrief,2022-04-20T04:00:00Z,,0,0,0,"The pilots over application of the brakes during landing, which resulted in a nose-over.",,64.310083,-147.3275,CHAMPION,7GCBC,AIR,2AK1,BLAIR LAKE,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103917,3/18/2022 2:00:00 PM,
ANC21LA100,ACC,104066,2021-09-18 14:00:00+00:00,Birchwood,Alaska,United States,,N35408,False,DirectorBrief,2022-04-29T04:00:00Z,,0,0,0,"The flight instructor’s inadequate supervision of the student pilot, and student pilot’s improper landing flare, resulting in a hard landing.",,61.3662,-149.5083,CESSNA,172R,AIR,PABV,Birchwood,FALSE,1,NSCH,INST,091,Substantial,VMC,ELMENDORF AERO CLUB,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104066,11/12/2021 12:00:00 PM,
GAA21WA257,ACC,103920,2021-09-18 13:50:00+00:00,Llico,,Chile,,CC-PDC,False,,,,0,0,0,,,0.0,0.0,PIPER,PA28,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
GAA21WA254,INC,104174,2021-09-18 13:50:00+00:00,Bad Ragaz,,Switzerland,,N559SG,False,,,,0,0,0,,,47.003245,9.499188,ROCKWELL INTERNATIONAL,112A,AIR,LSZE,,FALSE,1,,,NUSN,Unknown,,,,False,,,
CEN21LA446,ACC,103947,2021-09-18 13:30:00+00:00,Higginsville,Missouri,United States,,N630SC,False,DirectorBrief,2022-03-25T04:00:00Z,Serious,0,1,0,"The non-certificated pilot's exceedance of the airplane's critical angle of attack during a low-level turn, which resulted in an aerodynamic stall.",,39.072477,-93.717016,COLE PAUL B,CHALLENGER I,AIR,,Private,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103947,1/5/2022 5:00:00 AM,
CEN21LA448,ACC,103952,2021-09-18 13:00:00+00:00,Topeka,Kansas,United States,,N140R,False,DirectorBrief,2022-03-25T04:00:00Z,,0,0,0,The loss of control and ground loop due to the mechanical malfunction of the tailwheel lock.,,39.067103,-95.616981,CESSNA,305A,AIR,TOP,PHILIP BILLARD MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103952,11/4/2021 7:00:00 PM,
WPR21LA357,ACC,103991,2021-09-18 08:24:00+00:00,Buckeye,Arizona,United States,,N5SX,False,DirectorBrief,2022-12-20T05:00:00Z,Serious,0,1,0,The total loss of engine power due to the failure of the left magneto.,,33.19457,-112.81179,Fonville,SWEARINGEN SX300,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103991,12/13/2022 12:00:00 PM,
WPR21LA350,ACC,103932,2021-09-18 07:50:00+00:00,Sheridan,Wyoming,United States,,N5409G,False,DirectorBrief,2023-03-01T05:00:00Z,,0,0,0,The pilot experiencing an episode of impaired behavior and incapacitation for reasons that could not be determined based on the available information.,,44.774496,-106.98766,CESSNA,404,AIR,SHR,SHERIDAN COUNTY,FALSE,2,NSCH,OWRK,135,Substantial,VMC,RICHLAND AVIATION INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103932,3/1/2023 7:00:00 PM,
ENG21WA042,INC,103902,2021-09-18 00:10:00+00:00,Addis Ababa,,Nigeria,,SP-ANG,False,,,,0,0,0,,,0.0,0.0,BOEING,737,AIR,,,FALSE,,,,UNK,Unknown,,,,False,,,
CEN21LA468,ACC,104009,2021-09-17 19:10:00+00:00,Beaumont,Texas,United States,,N2468W,False,DirectorBrief,2022-03-25T04:00:00Z,Serious,0,1,1,The flight instructor’s failure to maintain aircraft control during the turn to final approach resulting in a rapid descent and impact with terrain.,,30.07394,-94.220834,AMERICAN CHAMPION AIRCRAFT,8KCAB,AIR,BMT,BEAUMONT MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=104009,1/18/2022 5:00:00 AM,
ANC21LA093,ACC,103925,2021-09-17 15:30:00+00:00,Chandalar Shelf,Alaska,United States,,N8061D,False,DirectorBrief,2022-04-20T04:00:00Z,,0,0,0,"A separation of the rudder cable from the rudder pedal due to the connecting bolt detaching for undetermined reasons, which resulted in a loss of directional control.",,68.050258,-149.56688,PIPER,PA-22-150,AIR,5CD,CHANDALAR SHELF,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103925,3/18/2022 2:00:00 PM,
DCA21LA226,ACC,103922,2021-09-17 13:40:00+00:00,Asheville,North Carolina,United States,,N444ZW,False,DirectorBrief,2022-07-19T04:00:00Z,,0,0,0,The fuel truck driver backing up in the direction of the airplane without the use of marshallers.,,35.436199,-82.541802,BOMBARDIER INC,CL-600-2B19,AIR,AVL,ASHEVILLE RGNL,FALSE,2,SCHD,,121,Substantial,VMC,AIR WISCONSIN AIRLINES LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103922,7/19/2022 7:00:00 PM,
ENG22WA001,INC,104014,2021-09-17 12:19:00+00:00,"Silao, Guanajuato",,Mexico,,XA-VAP,False,,,,0,0,0,,,20.9933,-101.48094,AIRBUS,A320,AIR,BJX,Guanajuato International Airport,FALSE,,SCHD,,NUSC,Minor,,VivaAerobus,,False,,,
ERA21LA368,ACC,103897,2021-09-17 10:30:00+00:00,Ash,North Carolina,United States,,N420AT,False,DirectorBrief,2023-09-14T04:00:00Z,,0,0,0,A partial loss of engine power due to corrosion and erosion damage to the engine’s compressor section components.,,34.06136,-78.520028,HUGHES,369,HELI,,,FALSE,1,,AAPL,137,Substantial,VMC,DAT AIRCRAFT LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103897,9/14/2023 5:00:00 PM,
CEN21LA453,ACC,103966,2021-09-17 10:12:00+00:00,Osage Beach,Missouri,United States,,N9835R,False,DirectorBrief,2021-11-16T05:00:00Z,,0,0,0,The pilot and flight instructor’s failure to ensure that the landing gear were extended prior to landing.,,38.110752,-92.680852,BEECH,M35,AIR,K15,GRAND GLAIZE-OSAGE BEACH,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103966,10/14/2021 6:00:00 PM,
CEN21FA424,ACC,103896,2021-09-17 08:00:00+00:00,Delta,Colorado,United States,,N19BB,False,DirectorBrief,2023-08-23T04:00:00Z,Fatal,1,0,0,"The pilot’s loss of control during an aerobatic maneuver, resulting in the airplane impacting terrain.",,38.83478,-108.02654,BOEING,A75,AIR,AJZ,Delta County Airport Blake Field,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103896,8/23/2023 5:00:00 PM,
GAA22WA020,ACC,104169,2021-09-16 19:00:00+00:00,Sovetsky,,Russia,,RA-1815G,False,,,Fatal,2,0,0,,,61.405708,63.05072,Bely,lebed,AIR,,,FALSE,1,,PERS,UNK,Substantial,,,,False,,,
GAA21WA231,ACC,103900,2021-09-16 19:00:00+00:00,Sundridge,,Canada,,C-FLJL,False,,,Fatal,1,1,0,,,0.0,0.0,MOONEY,M20J,AIR,,,FALSE,1,,,NUSN,Unknown,,,,False,,,
WPR21LA363,ACC,104133,2021-09-16 18:25:00+00:00,Orcas Island,Washington,United States,,N33022,False,DirectorBrief,2023-03-22T04:00:00Z,Serious,0,2,1,The total loss of engine power due to the pilot’s mismanagement of the fuel system which resulted in fuel starvation.,,48.646286,-122.78279,PIPER,PA-32-300,AIR,,,FALSE,1,,BUS,091,Substantial,VMC,"Fly Guys Constructions, LLC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=104133,3/22/2023 5:00:00 PM,
GAA21WA236,ACC,103926,2021-09-16 17:05:00+00:00,Santa Izabel do Rio Negro,,Brazil,,PP-JCS,False,,,,0,0,0,,,-0.41694,-65.03388,CESSNA,210,AIR,,,FALSE,,NSCH,,NUSC,Substantial,,Voare Taxi Aereo,,False,,,
CEN21LA430,ACC,103910,2021-09-16 15:56:00+00:00,Battle Creek,Michigan,United States,,N53GL,False,DirectorBrief,2021-11-16T05:00:00Z,,0,0,0,The pilot’s failure to maintain directional control of the tailwheel equipped airplane during a crosswind landing and the flight instructor’s inadequate remedial action.,,42.307638,-85.251317,WACO CLASSIC AIRCRAFT CORP,2T-1A-2,AIR,BTL,BATTLE CREEK EXEC AT KELLOGG FLD,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=103910,10/14/2021 6:00:00 PM,
