NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
WPR26LA039,ACC,201980,2025-11-09 08:30:00+00:00,Rio Rancho,New Mexico,United States,,N614LB,False,DirectorBrief,2026-02-13T05:00:00Z,Serious,0,1,0,An inadvertent hard landing in high wind conditions resulting in serious injury of one of the pilots.,,35.224467,-106.71187,ARBC INC DBA LINDSTRAND,77A,BALL,ABQ,,FALSE,0,,INST,091,,VMC,EAKIN SEAN T,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201980,2/12/2026 6:00:00 PM,
ERA26LA037,ACC,201976,2025-11-09 06:10:00+00:00,Southern Pines,North Carolina,United States,,N500CA,False,DirectorBrief,,,0,0,0,,,35.235996,-79.392088,BEECH,95-A55,AIR,SOP,Moore County Airport,FALSE,2,,PERS,091,Substantial,VMC,,In work,False,,,
WPR26LA046,ACC,202017,2025-11-08 19:41:00+00:00,Boise,Idaho,United States,,N14PM,False,DirectorBrief,2026-03-13T04:00:00Z,Minor,0,0,2,"The pilot’s operation of the airplane while intoxicated, resulting in its impact with obstacles while on approach.",,43.573361,-116.24569,MICHAEL W VERZWYVELT,SS-7 SUPER SPORT,AIR,BOI,Boise Air Terminal/Gowen Field,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=202017,3/13/2026 5:00:00 PM,
CEN26LA040,ACC,201971,2025-11-08 17:30:00+00:00,Lakeview,Arkansas,United States,,N2697K,False,DirectorBrief,2026-01-15T05:00:00Z,,0,0,0,The pilot’s decision to continue an approach that resulted in a long landing and inability to stop prior to the end of the runway. Contributing to the accident were the light conditions and a road with vehicles on it immediately adjacent to the end of the runway.,,36.349056,-92.555806,CESSNA,180K,AIR,3M0,GASTONS,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201971,1/15/2026 6:00:00 PM,
ERA26FA035,ACC,201974,2025-11-08 14:41:00+00:00,Lebanon,Tennessee,United States,,N107VU,False,DirectorBrief,,Fatal,1,2,0,,,36.329468,-86.382309,AIRBUS HELICOPTERS,EC 130 T2,HELI,XNX,,FALSE,1,NSCH,OWRK,135,Substantial,VMC,AIR METHODS LLC,In work,False,,,
DCA26WA044,INC,202067,2025-11-08 14:10:00+00:00,Riyadh,,Saudi Arabia,,A4O-BAA,False,,,,0,0,0,,,24.961891,46.704177,BOEING,737,AIR,OERK,King Khalid International Airport,FALSE,2,SCHD,,NUSC,Unknown,,Oman Air,,False,,,
ANC26LA006,ACC,202048,2025-11-08 14:00:00+00:00,Talkeetna,Alaska,United States,,N5188H,False,DirectorBrief,,,0,0,0,,,62.271789,-150.13243,PIPER,PA-14,AIR,PATK,,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA26FA034,ACC,201973,2025-11-08 11:15:00+00:00,Keystone Heights,Florida,United States,,N330SL,False,DirectorBrief,,Fatal,1,0,0,,,29.841932,-82.050362,EXTRA FLUGZEUGPRODUKTIONS,EA 300/SC,AIR,42J,KEYSTONE HEIGHTS,FALSE,1,,PERS,091,Destroyed,VMC,,In work,False,,,
DCA26WA038,OCC,202043,2025-11-08 05:00:00+00:00,Toronto,,Canada,,C-FEKJ,False,,2026-03-12T04:00:00Z,,0,0,0,,,0.0,0.0,EMBRAER,ERJ170,AIR,,,FALSE,2,SCHD,,129,,,Jazz Aviation,,False,,,
GAA26WA044,ACC,202128,2025-11-08 05:00:00+00:00,Campo Novos dos Parecis,,Brazil,,PS-VRJ,False,,,Fatal,1,0,0,,,0.0,0.0,AIR TRACTOR,AT602,AIR,,,FALSE,,,,NUSN,Destroyed,,,,False,,,
ERA26LA036,ACC,201975,2025-11-07 19:38:00+00:00,Cuthbert,Georgia,United States,,N549PS,False,DirectorBrief,2026-01-09T05:00:00Z,Minor,0,0,1,"The pilot’s failure to maintain clearance from trees and terrain while maneuvering for a precautionary landing, at low altitude and at night.",,31.700968,-84.814486,CZECH SPORT AIRCRAFT A S,SPORTCRUISER,AIR,25J,LOWER CHATTAHOOCHEE RGNL,FALSE,1,,PERS,091,Substantial,VMC,N549PS LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201975,1/9/2026 7:00:00 PM,
WPR26LA041,ACC,201985,2025-11-07 14:31:00+00:00,Pacific,Washington,United States,,N358D,False,DirectorBrief,,,0,0,0,,,47.27116,-122.25186,BESSLER DUANE LYNN,SAVANNAH,AIR,S50,Auburn Municipal Airport,FALSE,1,,PERS,091,Substantial,VMC,INTERNATIONAL AIR SERVICES INC TRUSTEE,In work,False,,,
CEN26LA039,ACC,201970,2025-11-07 12:20:00+00:00,Pineville,Missouri,United States,,N443RL,False,DirectorBrief,,,0,0,0,,,36.531,-94.23125,AMERICAN CHAMPION AIRCRAFT,7GCBC,AIR,PVT,High Meadows Airfield,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
DCA26WA027,INC,201982,2025-11-07 02:25:00+00:00,Al-Dajeej,,Kuwait,,9K-AOD,False,,2026-03-12T04:00:00Z,,0,0,0,,,29.240647,47.971432,BOEING,777,AIR,OKKK,Kuwait International Airport,FALSE,2,SCHD,,NUSC,Unknown,,Kuwait Airways,,False,,,
GAA26WA021,ACC,201972,2025-11-06 21:45:00+00:00,Contamana,,Peru,,OB-1902,False,,2025-12-27T05:00:00Z,,0,0,0,,,0.0,0.0,PIPER,PA32RT,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
ERA26LA033,ACC,201969,2025-11-06 16:49:00+00:00,Oxford,Connecticut,United States,,N34LC,False,DirectorBrief,2026-01-09T05:00:00Z,,0,0,0,"The pilot’s failure to compensate for gusty crosswind conditions, which resulted in a loss of control of the airplane and subsequent collision with terrain.",,41.473032,-73.13317,CESSNA,172,AIR,OXC,WATERBURY-OXFORD,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201969,1/9/2026 7:00:00 PM,
ERA26LA032,ACC,201967,2025-11-06 16:43:00+00:00,Suffolk,Virginia,United States,,N1860V,False,DirectorBrief,2026-01-09T05:00:00Z,,0,0,0,"The pilot’s failure to maintain control of the airplane during landing, which resulted in a nose over.",,36.59281,-76.63779,CESSNA,140,AIR,VG37,GREENWAY AIRFIELD,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201967,1/9/2026 7:00:00 PM,
ENG26WA010,OCC,202055,2025-11-06 15:00:00+00:00,Lake Rotorua,,New Zealand,,ZK-VAS,False,,2026-01-20T05:00:00Z,,0,0,0,,,0.0,0.0,DE HAVILLAND,DHC3,AIR,,,FALSE,,,,NUSC,,,PB & DV Holdings Limited,,False,,,
ENG26WA007,OCC,201992,2025-11-06 06:22:00+00:00,Mexico City,,Mexico,,XA-VUK,False,,2026-04-21T04:00:00Z,,0,0,0,,,0.0,0.0,AIRBUS,A321,AIR,,,FALSE,,,,NUSC,,,Volaris,,False,,,
DCA26WA050,INC,202105,2025-11-05 18:45:00+00:00,Heliopolis,,Egypt,,SU-GGA,False,,2026-04-13T04:00:00Z,,0,0,0,,,30.121944,31.405556,BOEING,737,AIR,HECA,Cairo International Airport,FALSE,2,SCHD,,NUSC,Minor,,EgyptAir,,False,,,
CEN26LA036,ACC,201962,2025-11-05 16:30:00+00:00,Gueydan,Louisiana,United States,,N7315L,False,DirectorBrief,2025-12-11T05:00:00Z,Serious,0,1,0,The pilot’s failure to maintain situational awareness and clearance from terrain while maneuvering to avoid birds.,,30.021375,-92.513853,AIR TRACTOR INC,AT-502,AIR,,,FALSE,1,,AAPL,137,Substantial,VMC,COCO AVIATION LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201962,12/11/2025 6:00:00 PM,
CEN26LA038,ACC,201966,2025-11-05 15:30:00+00:00,Brainerd,Minnesota,United States,,N9054C,False,DirectorBrief,2026-01-09T05:00:00Z,,0,0,0,The pilot’s failure to extended to landing gear before landing.,,46.404222,-94.133806,CESSNA,R182,AIR,BRD,BRAINERD LAKES RGNL,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201966,1/9/2026 7:00:00 PM,
DCA26WA034,INC,202023,2025-11-04 20:53:00+00:00,Pasay City,,Philippines,,A9C-FJ,False,,2026-03-12T04:00:00Z,,0,0,0,,,14.513153,121.016432,BOEING,787,AIR,MNL,Ninoy Aquino International Airport,FALSE,2,SCHD,,NUSC,,,Gulf Air,,False,,,
GAA26WA020,ACC,201968,2025-11-04 20:10:00+00:00,Trinidad,,Bolivia,,CP-2719,False,,2025-12-27T05:00:00Z,,0,0,0,,,0.0,0.0,CESSNA,172,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
CEN26LA035,ACC,201961,2025-11-04 19:30:00+00:00,Grantsburg,Wisconsin,United States,,N9490H,False,DirectorBrief,2025-12-11T05:00:00Z,,0,0,0,The collision with a white-tail deer during the landing in dark night visual conditions.,,45.799931,-92.668789,CESSNA,172,AIR,GTG,GRANTSBURG MUNI,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201961,12/11/2025 6:00:00 PM,
DCA26MA024,ACC,201958,2025-11-04 18:14:00+00:00,Louisville,Kentucky,United States,,N259UP,False,DirectorBrief,,Fatal,14,2,21,,,38.14718,-85.734333,MCDONNELL DOUGLAS,MD-11F,AIR,SDF,LOUISVILLE MUHAMMAD ALI INTL,FALSE,3,NSCH,,121,Destroyed,VMC,UNITED PARCEL SERVICE CO,In work,False,,,
ERA26LA031,ACC,201959,2025-11-04 15:00:00+00:00,Athens,Tennessee,United States,,N162RW,False,DirectorBrief,,Minor,0,0,1,,,35.399194,-84.561778,PROCTOR E RAY,EXEC 162F,HELI,MMI,MCMINN COUNTY,TRUE,1,,PERS,091,Destroyed,,,In work,False,,,
CEN26FA034,ACC,201954,2025-11-04 13:45:00+00:00,Anderson,Indiana,United States,,N24157,False,DirectorBrief,,Fatal,1,0,0,,,40.16761,-85.69026,FUNK,B85C,AIR,AID,Anderson Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
DCA26WA029,INC,201996,2025-11-04 06:30:00+00:00,Mashhad,,Iran,,EP-TBF,False,,2026-04-17T04:00:00Z,,0,0,0,,,0.0,0.0,MCDONNELL DOUGLAS,MD88,AIR,,,FALSE,,,,NUSC,Minor,,Taban Airlines,,False,,,
WPR26LA038,ACC,201957,2025-11-03 13:50:00+00:00,San Andreas,California,United States,,N1303S,False,DirectorBrief,2026-02-13T05:00:00Z,Serious,0,1,0,"The pilot’s decision to adjust his seat during the takeoff roll, which resulted in the seat sliding aft and a subsequent loss of directional control.",,38.144511,-120.64888,CESSNA,182P,AIR,CPU,Calaveras County Maury Rasmussen Field,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201957,2/12/2026 6:00:00 PM,
WPR26LA036,ACC,201955,2025-11-03 09:30:00+00:00,Sedona,Arizona,United States,,N237RJ,False,DirectorBrief,,,0,0,0,,,34.8374,-111.8045,CIRRUS DESIGN CORP,SR22,AIR,SEZ,SEDONA,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
DCA26WA022,INC,201946,2025-11-02 17:38:00+00:00,Bogotá,,Colombia,,HK5026,False,,2025-11-03T05:00:00Z,,0,0,0,,,4.701272,-74.146442,BOEING,737,AIR,SKBO,El Dorado International Airport,FALSE,2,,,NUSC,Minor,,Aerosucre S.A.,,False,,,
CEN26LA032,ACC,201947,2025-11-02 17:30:00+00:00,Delta,Colorado,United States,,N622SC,False,DirectorBrief,,Serious,0,2,0,,,38.755833,-108.13805,JUST,HIGHLANDER,AIR,,,TRUE,1,,INST,091,Substantial,VMC,,In work,False,,,
CEN26LA041,ACC,201979,2025-11-01 09:35:00+00:00,Ponca City,Oklahoma,United States,,N9682C,False,DirectorBrief,2026-03-19T04:00:00Z,,0,0,0,Failure of the nose landing gear link which resulted in a loss of directional.,,36.731955,-97.099782,DOUGLAS,B-26B,AIR,PNC,PONCA CITY RGNL,FALSE,2,,POSI,091,Substantial,VMC,AMERICAN AIRPOWER HERITAGE FLYING MUSEUM,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201979,3/19/2026 5:00:00 PM,
ERA26LA028,ACC,201944,2025-10-31 18:00:00+00:00,Dayton,Tennessee,United States,,N222FT,False,DirectorBrief,,,0,0,0,,,35.483073,-84.933641,CONSOLIDATED VULTEE,28-5ACF,AIR,2A0,MARK ANTON,FALSE,2,,FLTS,091,Substantial,VMC,PBY LLC,In work,False,,,
WPR26LA035,ACC,201953,2025-10-31 12:27:00+00:00,Friday Harbor,Washington,United States,,N9234N,False,DirectorBrief,,,0,0,0,,,48.523972,-123.02443,MAULE,M-7-235A,AIR,FHR,,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA26FA027,ACC,201941,2025-10-31 10:35:00+00:00,Ballston Spa,New York,United States,,N79338,False,DirectorBrief,,Fatal,1,1,0,,,43.044479,-73.871565,MOONEY,M20E,AIR,5B2,SARATOGA COUNTY,FALSE,1,,PERS,091,Destroyed,VMC,,In work,False,,,
ENG26LA004,INC,201942,2025-10-30 17:48:00+00:00,Gulf of America,Gulf of America,United States,,N605JB,False,DirectorBrief,,Minor,0,0,22,,,27.30702,-83.9257,AIRBUS,A320-232,AIR,,,FALSE,2,SCHD,,121,Minor,VMC,JETBLUE AIRWAYS CORP,In work,False,,,
GAA26WA016,ACC,201939,2025-10-30 15:01:00+00:00,Bentley,,United Kingdom,,G-CFNF,False,,2025-11-04T05:00:00Z,Fatal,1,0,3,,,53.544243,-1.129653,ROBINSON,R44,HELI,,,FALSE,1,,,NUSN,Destroyed,,,,False,,,
CEN26LA033,ACC,201949,2025-10-30 15:00:00+00:00,Lakeview,Arkansas,United States,,N2040X,False,DirectorBrief,2026-03-13T04:00:00Z,Minor,0,0,2,"The pilot’s failure to maintain a proper approach path during landing which resulted in a collision with terrain short of the runway. Contributing to the accident was the improper flap position during landing, and the pilot being fatigued.",,36.350764,-92.550135,CESSNA,182H,AIR,3M0,Gastons,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201949,3/13/2026 5:00:00 PM,
WPR26LA037,ACC,201956,2025-10-29 18:20:00+00:00,Santa Ynez,California,United States,,N74323,False,DirectorBrief,,,0,0,0,,,34.605494,-120.08063,GRUMMAN AMERICAN AVN. CORP.,AA-5B,AIR,IZA,SANTA YNEZ/KUNKLE FLD,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ANC26LA020,ACC,202453,2025-10-29 12:00:00+00:00,Mapleton,Iowa,United States,,N735ZD,False,DirectorBrief,,,0,0,0,,,42.17864,-95.804182,CESSNA,182Q,AIR,MEY,,FALSE,1,,PERS,091,Substantial,,,In work,False,,,
GAA26WA019,ACC,201960,2025-10-29 04:00:00+00:00,San Felipe,,Chile,,ULM-200,False,,2025-12-27T05:00:00Z,Fatal,1,0,0,,,0.0,0.0,RANS,S9,AIR,,,FALSE,,,,NUSN,Destroyed,,,,False,,,
WPR26LA034,ACC,201936,2025-10-28 18:45:00+00:00,La Verne,California,United States,,N5107S,False,DirectorBrief,,,0,0,0,,,34.091667,-117.78177,PIPER,PA-28R-200,AIR,POC,BRACKETT FLD,FALSE,1,,PERS,091,Substantial,VMC,JDC AVIATION LLC,In work,False,,,
ERA26LA030,ACC,201951,2025-10-28 16:30:00+00:00,McRae-Helena,Georgia,United States,,N222HF,False,DirectorBrief,,,0,0,0,,,32.092047,-82.881729,HUGH NUNNALLY FARRIOR,COZY MK IV,AIR,MQW,TELFAIR-WHEELER,TRUE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA26LA025,ACC,201933,2025-10-28 09:03:00+00:00,Boca Raton,Florida,United States,,"N202RD, N825KS",False,DirectorBrief,2026-01-09T05:00:00Z,,0,0,0,"The low-wing pilot’s inadequate visual lookout, which resulted in a collision with another airplane while taxiing.",,26.373122,-80.114745,"AKROTECH AVIATION INC, CESSNA","GILES G-202, 172R","AIR,AIR",KBCT,Boca Raton Airport,"FALSE,FALSE","1,1",,"PERS,INST","091,091","Substantial,Substantial",VMC,"HIGH ALPHA AERO LLC,Lynn University",Completed,False,https://data.ntsb.gov/Docket?ProjectID=201933,1/9/2026 7:00:00 PM,
GAA26WA015,ACC,201934,2025-10-28 04:00:00+00:00,Diani,,Kenya,,5Y-CCA,False,,,Fatal,1,0,0,,,0.0,0.0,CESSNA,208,AIR,,,FALSE,,,,UNK,Destroyed,,,,False,,,
WPR26LA033,ACC,201932,2025-10-27 11:45:00+00:00,Richfield,Utah,United States,,N49792,False,DirectorBrief,2026-02-13T05:00:00Z,Minor,0,0,1,The pilot’s failure to maintain directional control in gusting wind conditions during the takeoff roll.,,38.73,-112.1,CESSNA,152,AIR,RIF,Richfield Municipal,FALSE,1,,PERS,091,Substantial,VMC,Sierra Lima Aviation LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201932,2/12/2026 6:00:00 PM,
CEN26LA031,ACC,201928,2025-10-27 05:30:00+00:00,Chilton,Texas,United States,,N5241N,False,DirectorBrief,,,0,0,0,,,31.28745,-96.99027,DENNEY,KITFOX,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,In work,False,,,
CEN26LA030,ACC,201923,2025-10-26 09:18:00+00:00,El Paso,Texas,United States,,N46CR,False,DirectorBrief,,,0,0,0,,,31.821476,-106.09807,PIPER,PA-46-310P,AIR,ELP,EL PASO INTL,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
GAA26WA014,ACC,201930,2025-10-25 13:20:00+00:00,Nuuk,,Greenland,,N9009F,False,,2025-12-08T05:00:00Z,Fatal,1,0,0,,,64.2935,-51.507167,TEXTRON AVIATION INC,182T,AIR,,,FALSE,1,,,NUSN,Destroyed,,Globe Aero LLC,,False,,,
GAA26WA013,INC,201920,2025-10-25 04:00:00+00:00,Ilopango,,El Salvador,,N9417T,False,,2025-10-30T04:00:00Z,,0,0,0,,,0.0,0.0,CESSNA,210,AIR,,,FALSE,,,,NUSN,Unknown,,,,False,,,
WPR26FA032,ACC,201919,2025-10-24 21:15:00+00:00,Lincoln,Montana,United States,,N740TS,False,DirectorBrief,,Fatal,1,0,0,,,46.9656,-112.64896,CIRRUS DESIGN CORP,SR22T,AIR,S69,LINCOLN,FALSE,1,,PERS,091,Destroyed,VMC,CLICKIT AIR LLC,In work,False,,,
ERA26LA024,ACC,201925,2025-10-24 18:15:00+00:00,Somerville,Tennessee,United States,,N3905F,False,DirectorBrief,,Minor,0,0,1,,,35.215219,-89.394713,PIPER,PA-28-140,AIR,FYE,Fayette County Airport,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA26LA022,ACC,201922,2025-10-24 15:00:00+00:00,Williston,South Carolina,United States,,N43822,False,DirectorBrief,2025-12-11T05:00:00Z,,0,0,0,The pilot’s failure to maintain directional control of the airplane during the initial climb in gusting crosswind conditions.,,33.371761,-81.463987,RANS EMPLOYEE FLYING CLUB,RANS S-6ES COYOTE II,AIR,95SC,BUCKEYE FLD,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201922,12/11/2025 6:00:00 PM,
DCA26WA021,ACC,201938,2025-10-24 11:00:00+00:00,Liège,,Belgium,,4XIAJ,False,,2025-11-03T05:00:00Z,,0,0,0,,,0.0,0.0,BOEING,767,AIR,EBLG,Liège Airport,FALSE,2,,,121,Substantial,,Challenge Airlines,,False,,,
DCA26WA025,INC,201964,2025-10-23 18:50:00+00:00,Amsterdam,,Netherlands,,"OE-ISB, YU-BTN",False,,2026-04-17T04:00:00Z,,0,0,0,,,0.0,0.0,"AIRBUS, CESSNA","A321, C525B","AIR,AIR",,,"FALSE,FALSE",",",,",","121,NUSC","None,None",,"easyJet,FlyMySky",,False,,,
CEN26LA029,ACC,201921,2025-10-23 17:13:00+00:00,Flippin,Arkansas,United States,,N864R,False,DirectorBrief,,Serious,0,1,0,,,36.29575,-92.584069,BEECH,35-33,AIR,FLP,Marion County Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
ERA26LA023,ACC,201924,2025-10-23 08:18:00+00:00,St. Augustine,Florida,United States,,N95005,False,DirectorBrief,2025-12-11T05:00:00Z,Minor,0,0,1,"The student pilot’s failure to properly set the elevator trim prior to takeoff, which resulted in her inability to effectively control the airplane’s pitch and a collision with trees at the end of the runway during initial climb.",,29.978317,-81.350533,CESSNA,152,AIR,SGJ,NORTHEAST FLORIDA RGNL,FALSE,1,,INST,091,Substantial,VMC,Florida Flyers Academy,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201924,12/11/2025 6:00:00 PM,
DCA26FA019,ACC,201917,2025-10-23 04:00:00+00:00,Indiantown,Florida,United States,,N514AX,False,DirectorBrief,,,0,0,0,,,0.0,0.0,AIR VEV INC,AIR ZERO2,,,,FALSE,,NSCH,,091,,,AIR VEV INC,In work,False,,,
ERA26LA026,ACC,201935,2025-10-22 23:00:00+00:00,Wetumpka,Alabama,United States,,N545HF,False,DirectorBrief,,,0,0,0,,,32.516667,-86.316667,EUROCOPTER,AS 350 B3,HELI,08A,Wetumpka Municipal Airport,FALSE,1,,INST,091,Substantial,VMC,HAYNES AVIATION LLC,In work,False,,,
WPR26FA031,ACC,201913,2025-10-22 18:30:00+00:00,Ekalaka,Montana,United States,,N67GA,False,DirectorBrief,,Fatal,4,0,0,,,45.758719,-104.66093,ROBINSON HELICOPTER CO,R66,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
CEN26LA028,ACC,201914,2025-10-22 16:35:00+00:00,Hondo,Texas,United States,,N17826,False,DirectorBrief,2026-01-15T05:00:00Z,,0,0,0,The pilot’s failure to extend the landing gear before landing due to distraction and his failure to conduct the Before Landing checklist.,,29.359131,-99.177492,BEECH,A36,AIR,HDO,South Texas Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201914,1/15/2026 6:00:00 PM,
GAA26WA012,ACC,201910,2025-10-22 04:00:00+00:00,San Cristóba,,Venezuela,,YV1443,False,,2026-01-11T05:00:00Z,Fatal,2,0,0,,,0.0,0.0,PIPER,PA31T,AIR,,,FALSE,,,,NUSN,Destroyed,,,,False,,,
CEN26LA027,ACC,201908,2025-10-21 11:08:00+00:00,Springfield,Missouri,United States,,N74583,False,DirectorBrief,,Serious,0,2,0,,,37.22076,-93.247713,ROBINSON HELICOPTER,R22,HELI,3DW,DOWNTOWN,FALSE,1,,INST,091,Substantial,VMC,"So Fly Flight Training Academy, LLC",In work,False,,,
CEN26FA026,ACC,201903,2025-10-21 11:01:00+00:00,Carencro,Louisiana,United States,,N16PV,False,DirectorBrief,,Fatal,3,0,0,,,30.321154,-92.058724,RAYTHEON AIRCRAFT COMPANY,G58,AIR,,,FALSE,2,,BUS,091,Destroyed,VMC,ALIGN AVIATION LLC,In work,False,,,
ERA26FA019,ACC,201906,2025-10-21 09:44:00+00:00,Ruston,Louisiana,United States,,N42BE,False,DirectorBrief,,Fatal,1,0,0,,,32.472805,-92.572294,CIRRUS,SR22,AIR,RSN,RUSTON RGNL,FALSE,1,,PERS,091,Destroyed,IMC,LASALLE MANAGEMENT COMPANY LLC,In work,False,,,
DCA26WA020,INC,201931,2025-10-21 02:10:00+00:00,Bintulu,,Malaysia,,9M-MXR,False,,2025-11-03T05:00:00Z,,0,0,0,,,0.0,0.0,BOEING,737,AIR,,,FALSE,,,,129,,,Malaysia Airlines,,False,,,
WPR26LA030,ACC,201912,2025-10-20 16:03:00+00:00,Long Beach,California,United States,,N8183K,False,DirectorBrief,,Serious,0,2,0,,,33.83055,-118.11232,RUTAN,Long-EZ,AIR,LGB,LONG BEACH (DAUGHERTY FLD),FALSE,1,,PERS,091,Substantial,VMC,,In work,False,,,
DCA26WA017,ACC,201888,2025-10-20 03:53:00+00:00,Hong Kong,,Hong Kong,,TC-ACF,False,,,Fatal,2,0,0,,,22.308889,113.914444,BOEING,747,AIR,VHHH,Hong Kong International Airport,FALSE,4,NSCH,,NUSC,Substantial,,Turkish AirACT,,False,,,
WPR26LA025,ACC,201898,2025-10-19 17:53:00+00:00,Queen Creek,Arizona,United States,,N699PG,False,DirectorBrief,2026-02-13T05:00:00Z,,0,0,0,"The pilot’s improper runway alignment and failure to maintain clearance from powerlines. Contributing to the accident was sun glare, which obscured the pilot’s view of the runway.",,33.211973,-111.56307,PIPER AIRCRAFT INC,PA 46-350P,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201898,2/12/2026 6:00:00 PM,
CEN26LA025,ACC,201892,2025-10-19 16:30:00+00:00,Eau Claire,Wisconsin,United States,,N5865P,False,DirectorBrief,2026-02-13T05:00:00Z,,0,0,0,The pilot’s failure to ensure that the landing gear was properly extended before landing. Contributing to the accident was the pilot’s unfamiliarity with the landing gear warning horn and failure to verify the gear was extended with the cockpit position indicators.,,44.870182,-91.477274,PIPER,PA-24-250,AIR,EAU,CHIPPEWA VALLEY RGNL,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201892,2/12/2026 6:00:00 PM,
CEN26FA023,ACC,201887,2025-10-19 15:31:00+00:00,Erie,Colorado,United States,,N594TT,False,DirectorBrief,,Fatal,2,0,0,,,40.008469,-105.04688,JMB AIRCRAFT,VL-3LSA-912,AIR,EIK,ERIE MUNI,FALSE,1,,INST,091,Substantial,VMC,Odyssey,In work,False,,,
GAA26WA023,ACC,201995,2025-10-18 14:05:00+00:00,Locarno,,Switzerland,,HB-ZYZ,False,,2025-11-24T05:00:00Z,,0,0,0,,,46.1653,8.8778,GUIMBAL,CABRI,HELI,LSZL,Locarno Airport,FALSE,1,,INST,NUSN,,,Swiss Helicopter AG,,False,,,
WPR26LA028,ACC,201901,2025-10-18 13:48:00+00:00,Phoenix,Arizona,United States,,N4584N,False,DirectorBrief,,,0,0,0,,,33.688306,-112.08255,CESSNA,L-19E,AIR,DVT,PHOENIX DEER VALLEY,FALSE,1,,PERS,091,Substantial,,LEADING EDGE LLC,In work,False,,,
WPR26LA029,ACC,201904,2025-10-18 13:30:00+00:00,Kilgore,Idaho,United States,,N98RW,False,DirectorBrief,2026-01-15T05:00:00Z,,0,0,0,The pilot's failure to maintain directional control during the takeoff. Contributing to the accident was the separation of the control stick grip.,,44.401333,-111.88966,RODERICK JAMES WILLMORE,KITFOX S7 SUPERSPORT,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=201904,1/15/2026 6:00:00 PM,
GAA26WA053,ACC,202184,2025-10-18 04:00:00+00:00,Uljin,,Republic Of Korea,,HL1172,False,,2025-12-27T05:00:00Z,,0,0,0,,,0.0,0.0,CESSNA,172,AIR,,,FALSE,,,,NUSN,Destroyed,,,,False,,,
WPR26LA020,ACC,201889,2025-10-17 16:15:00+00:00,Condon,Montana,United States,,N2345R,False,DirectorBrief,,Fatal,3,0,0,,,47.24,-113.17,PIPER,PA-23-250,AIR,,,FALSE,2,,PERS,091,Substantial,IMC,BLUE WAVE AIR LLC,In work,False,,,
